Code,Name,man-hinh-lenovo,man-hinh-msi,man-hinh-huntkey,man-hinh-gigabyte,man-hinh-dell,man-hinh-lg,man-hinh-samsung,man-hinh-aoc,man-hinh-viewsonic,man-hinh-hp,man-hinh-acer,man-hinh-asus,man-hinh-benq,man-hinh-hang-khac,man-hinh-hkc,phu-kien-ghep-man-hinh,gia-treo-man-hinh,acer,aoc,asus,benq,bjx,bratech,coolermaster,dell,fujitsu,gigabyte,hkc,hp,huntkey,kinglight,lenovo,lg,msi,northbayou,phillip,samsung,thinkview,viewsonic,duoi-2trieu,2trieu-3trieu,3trieu-5trieu,5trieu-7trieu,7trieu-9trieu,9trieu-12trieu,12trieu-15trieu,15trieu-18trieu,18trieu-20trieu,20trieu-30trieu,tren-30trieu,thiet-ke-do-hoa,gaming-1-1-1,pho-thong-van-phong-1-1,15-inch,156-inch,17-inch,185-inch,19-inch,195-inch,207-inch,215-inch,23-inch,236-inch,238-inch,24-inch,245-inch,25-inch,27-inch,28-inch,29-inch,30-inch,315-inch,32-inch,34-inch,35-inch,38-inch,43-inch,49-inch,65-inch,hd-1366x768-1,hd-1600x900-1,full-hd-1920x1080-1-1,uwhd-2560x1080,wuxga-1920x1200,qhd-2560x1440-1,wqhd-3440x1440,wqhd3840-x-1600,dualqhd-5120x1440,4k-3840x2160-1,khac-1-1-1-1-1-1,ips,pls,va,tn,60-hz-1,75-hz,100-hz,120-hz-1,144-hz-1,165-hz,200-hz,240-hz-1,280-hz,05ms,1ms,khac,4ms,5ms,6ms,7ms,8ms,12ms,200-cdm,220-cdm,240-cdm,250-cdm,270-cdm,280-cdm,300-cdm,330-cdm,350-cdm,370-cdm,400-cdm,450-cdm,500-cdm,600-cdm,1000-cdm,hdmi,displayport,dvi,vga,usb-1,usb-c,thunder-bolt-3,man-hinh-phang,man-hinh-cong-1,167-trieu-mau,107-ti-mau,amd-freesync,nvidia-g-sync,co-1-1,khong-1-1,duoi-99-srgb,99-srgb,tren-100-srgb,co-tich-hop-loa
MODE152,Màn hình Dell P2418D (23.8 inch/2K/IPS/DP+HDMI/250cd/m²/60Hz/8ms),No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No
MOHP126,Màn hình HP N220H (21.5 inch/FHD/LED/IPS/250cd/m²/HDMI+VGA/60Hz/5ms),No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No
MOHP119,Màn hìnhHP 25F (25 inch/FHD/LED/IPS/250cd/m²/HDMI+VGA/60Hz/5ms),No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No
MOAO137,Màn Hình AOC C32G1/74 (31.5/FHD/Curve/VA/FreeSync/1ms/144Hz/Low Blue Mode/Flicker Free),No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
MODE160,Màn hình Dell UltraSharp U3419W (34 inch/WQHD/60Hz/5ms/IPS/350cd/m²/Màn hình cong),No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No
MOMS008,Màn hình MSI Optix G27C4 (27 inch/FHD/VA/250cd/m²/DP+HDMI/165Hz/1ms/Cong),No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,No
MODE156,Màn hình Dell E2016HV (19.5 inch/HD/TN/60Hz/6ms/250 nits/DSub),No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No
MOLE051,Màn hình Lenovo M14 (14 inch/ FHD/IPS/300 nits/USB-C) ,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No
MODE170,Màn hình Dell E1920H (18.5 inch/HD/TN/60Hz/5ms/200 nits/DP+VGA),No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No
MOAS162,Màn hình Asus ProArt PA248QV (24inch/WUXGA/IPS/75Hz/5ms/300nits/HDMI+DP+DSub+Audio+USB),No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,No
MODE176,Màn hình Dell E2420H (23.8inch/FHD/IPS/60Hz/8ms/DP),No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No
MOHK027,Màn hình HKC M27G3F (27inch/FHD/VA/144Hz/4ms/280nits/HDMI+DVI+DP/Cong),No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No
MOSA214,Màn hình Samsung LF22T450FQEXXV (21.5inch/FHD/IPS/75Hz/5ms/250nits/HDMI+DP/FreeSync/MadeinVietnam),No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,No,No
MOSA219,Màn hình Samsung LC32G55TQWEXXV (32inch/WQHD/VA/144Hz/1ms/250nits/HDMI+DP/FreeSync) ,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
MOAO151,Màn hình AOC C27V3H/WS/74 (27inch/FHD/IPS/75Hz/4ms/250nits/HDMI+VGA/Cong),No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No
GIAT089,Giá đỡ máy tính gắn bàn đa năng North Bayou FC35 (22-35 INCH),No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
MOAS152,Màn hình ASUS BE229QLB (21.5 inch/FHD/IPS/250 nits/5ms/DP+DVI+DSub+USB/Speaker) ,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No
